Name,Sex,Year,Count
KAYLENE,Female,1968,46
KERRI,Female,1962,46
KERRY,Male,1960,46
KEVIN,Male,1995,46
KIM,Female,1983,46
KRISTEN,Female,1982,46
LANCE,Male,1964,46
LAUREN,Female,1977,46
LEAH,Female,1968,46
LEAH,Female,1990,46
LEAH,Female,1992,46
LEAH,Female,2002,46
LEE,Male,1986,46
LEESA,Female,1969,46
LILLY,Female,2001,46
LOCHLAN,Male,1999,46
LUCAS,Male,1995,46
LUCY,Female,1989,46
LYNETTE,Female,1970,46
MATTHEW,Male,1962,46
MAX,Male,1997,46
MAYA,Female,2005,46
MELINDA,Female,1981,46
MICHEAL,Male,1964,46
MICHEAL,Male,1984,46
MICHELE,Female,1969,46
MIKAYLA,Female,1995,46
MORGAN,Female,1998,46
MORGAN,Male,1992,46
MURRAY,Male,1960,46
NATALIE,Female,2005,46
NEIL,Male,1976,46
NEIL,Male,1977,46
NEIL,Male,1979,46
OLIVER,Male,1996,46
PATRICIA,Female,1980,46
PAULINE,Female,1962,46
PETA,Female,1969,46
RACHAEL,Female,1971,46
REBEKAH,Female,1997,46
REBEKAH,Female,1998,46
RENAE,Female,1977,46
RHIANNON,Female,2001,46
RODNEY,Male,1979,46
RUSSELL,Male,1984,46
SALLY,Female,1973,46
SARA,Female,1991,46
SAVANNAH,Female,2004,46
SHARYN,Female,1971,46
SHIRLEY,Female,1962,46
SIMONE,Female,1969,46
SOPHIA,Female,2001,46
STUART,Male,1963,46
STUART,Male,1965,46
STUART,Male,1980,46
TANIA,Female,1978,46
TERRENCE,Male,1960,46
TIA,Female,2001,46
TODD,Male,1973,46
TODD,Male,1992,46
TONI,Female,1962,46
TRAVIS,Male,1979,46
TRISTAN,Male,1982,46
VANESSA,Female,1991,46
VERONICA,Female,1962,46
VERONICA,Female,1964,46
WENDY,Female,1979,46
YVONNE,Female,1963,46
ABIGAIL,Female,2001,45
ALANA,Female,1988,45
ALICIA,Female,2005,45
ALLISON,Female,1966,45
ALLISON,Female,1970,45
ALLISON,Female,1976,45
ANNE,Female,1975,45
ANNETTE,Female,1978,45
ASHLEY,Female,1989,45
ASHLEY,Male,1999,45
BARBARA,Female,1970,45
BERNADETTE,Female,1966,45
BERNARD,Male,1961,45
BRADY,Male,1996,45
BREANNA,Female,2005,45
BRENDON,Male,1988,45
BRETT,Male,1994,45
BRITTANY,Female,1991,45
BRITTNEY,Female,1999,45
BRONWYN,Female,1973,45
CALEB,Male,1994,45
CAROLYN,Female,1974,45
CHARLOTTE,Female,1995,45
CHRISTINA,Female,1974,45
CHRISTINA,Female,1984,45
CHRISTINA,Female,1986,45
CLARE,Female,1983,45
CLINT,Male,1982,45
CRYSTAL,Female,1990,45
DIANNE,Female,1970,45
DOUGLAS,Male,1976,45
DOUGLAS,Male,1977,45
DYLAN,Male,1987,45
EBONY,Female,1995,45
EDWARD,Male,1974,45
EDWARD,Male,1983,45
EDWARD,Male,1988,45
ELLEN,Female,1993,45
FRANCES,Female,1961,45
GEMMA,Female,1989,45
GRAHAM,Male,1979,45
GREGORY,Male,1990,45
HARRY,Male,1992,45
HEIDI,Female,1977,45
HEIDI,Female,1978,45
JACQUELINE,Female,1982,45
JACQUELINE,Female,1986,45
JAI,Male,1997,45
JAKE,Male,1986,45
JAN,Female,1961,45
JANELLE,Female,1974,45
JARED,Male,1985,45
JAY,Male,1991,45
JEANETTE,Female,1962,45
JESSICA,Female,1977,45
JESSIE,Female,1998,45
JOANNE,Female,1984,45
JO-ANNE,Female,1971,45
JODIE,Female,1989,45
JONATHAN,Male,1997,45
KARL,Male,1988,45
KATHLEEN,Female,1993,45
KATIE,Female,1978,45
KATIE,Female,2003,45
KELLY,Female,1999,45
KERRIE,Female,1970,45
KIRRA,Female,2003,45
KURT,Male,1997,45
LARA,Female,1999,45
LEAH,Female,1971,45
LEAH,Female,1977,45
LORRAINE,Female,1963,45
MARGARET,Female,1973,45
MATHEW,Male,1995,45
MATILDA,Female,2004,45
MELANIE,Female,1971,45
MELINDA,Female,1968,45
MELISSA,Female,1964,45
MELISSA,Female,1999,45
MIKAELA,Female,2000,45
MONIQUE,Female,1986,45
NAOMI,Female,1988,45
NATALIE,Female,2004,45
NEIL,Male,1972,45
NEIL,Male,1978,45
NIKITA,Female,1999,45
PARIS,Female,2000,45
PATRICIA,Female,1983,45
PAULINE,Female,1968,45
PAULINE,Female,1973,45
PHILIP,Male,1981,45
PIPER,Female,2003,45
RACHAEL,Female,1970,45
RICKY,Male,1965,45
RICKY,Male,1982,45
RILEY,Male,1995,45
SANDRA,Female,1982,45
SHANE,Male,1997,45
SHARON,Female,1982,45
SHARYN,Female,1972,45
SHERYL,Female,1960,45
STACEY,Female,1974,45
TAMARA,Female,1996,45
TARA,Female,1996,45
TERRY,Male,1972,45
THERESA,Female,1964,45
THERESA,Female,1968,45
TIA,Female,1998,45
TODD,Male,1969,45
TODD,Male,1974,45
TODD,Male,1980,45
TONI,Female,1979,45
TONY,Male,1982,45
TRAVIS,Male,1978,45
TRISTAN,Male,1984,45
WADE,Male,1985,45
ZARA,Female,2004,45
ABBEY,Female,1998,44
AIMEE,Female,1991,44
ALAN,Male,1980,44
ALICE,Female,2004,44
ALLISON,Female,1969,44
ALLISON,Female,1972,44
AMELIA,Female,1990,44
ANITA,Female,1964,44
ANNA,Female,1960,44
ANNA,Female,1962,44
ANNA,Female,1967,44
ANNA,Female,1975,44
ASHLEY,Female,1988,44
BELINDA,Female,1963,44
BEN,Male,1978,44
BERNADETTE,Female,1973,44
BERNARD,Male,1960,44
BIANCA,Female,1987,44
BRIAN,Male,1985,44
BRONWYN,Female,1976,44
CAITLIN,Female,1986,44
CAITLYN,Female,1991,44
CAROLINE,Female,1975,44
CHANTELLE,Female,1986,44
CLINTON,Male,1971,44
COLIN,Male,1980,44
COLIN,Male,1985,44
COREY,Male,1982,44
COREY,Male,1985,44
CRYSTAL,Female,1986,44
CURTIS,Male,1995,44
DAMIAN,Male,1966,44
DEANNE,Female,1970,44
DEBORAH,Female,1979,44
DENNIS,Male,1971,44
DEREK,Male,1972,44
DIANNE,Female,1972,44
DOUGLAS,Male,1980,44
EDWARD,Male,1995,44
ELIJAH,Male,1997,44
ELLIE,Female,1999,44
EMILY,Female,1976,44
EMMA,Female,1972,44
ERIC,Male,1961,44
ERIC,Male,1967,44
ERIN,Female,1979,44
FIONA,Female,1989,44
FRANCES,Female,1964,44
GARRY,Male,1966,44
GARY,Male,1985,44
GEMMA,Female,1985,44
GEMMA,Female,2004,44
GEOFFREY,Male,1982,44
GLEN,Male,1986,44
GRANT,Male,1990,44
GREGORY,Male,1989,44
HEIDI,Female,1979,44
HEIDI,Female,1980,44
ISAAC,Male,1989,44
ISAAC,Male,1992,44
JANE,Female,1986,44
JASMIN,Female,1999,44
JASMIN,Female,2003,44
JAY,Male,1978,44
JESSE,Male,1981,44
JOANNE,Female,1985,44
JODIE,Female,1967,44
JONATHAN,Male,1970,44
JORDAN,Male,1987,44
JORJA,Female,2002,44
KATHERINE,Female,1964,44
KATHERINE,Female,1998,44
KATRINA,Female,1962,44
KATRINA,Female,1963,44
KAYLA,Female,1988,44
KEELY,Female,2001,44
KERRY,Female,1978,44
KEVIN,Male,1990,44
KIRSTEN,Female,1991,44
KYLIE,Female,1966,44
LARA,Female,2000,44
LEISA,Female,1974,44
LIAM,Male,1982,44
LUKE,Male,1971,44
LYNDA,Female,1961,44
MARCUS,Male,1992,44
MAREE,Female,1970,44
MARIE,Female,1965,44
MARY,Female,1974,44
MATHEW,Male,1980,44
MATHEW,Male,1997,44
MAX,Male,1993,44
MICHEAL,Male,1985,44
MICHELE,Female,1966,44
MIKAELA,Female,2002,44
NARELLE,Female,1972,44
NEIL,Male,1982,44
NIKITA,Female,2002,44
PAMELA,Female,1965,44
PAULINE,Female,1960,44
PAULINE,Female,1963,44
PHILIP,Male,1973,44
PHILIP,Male,1986,44
RACHAEL,Female,2003,44
REBECCA,Female,2005,44
REBEKAH,Female,1981,44
REBEKAH,Female,1989,44
REECE,Male,1989,44
RENEE,Female,1998,44
RICKY,Male,1974,44
RODNEY,Male,1978,44
RUTH,Female,1960,44
RUTH,Female,1971,44
SANDRA,Female,1983,44
SHANNON,Male,1975,44
SHANNON,Male,1984,44
SHANNON,Male,1986,44
SHARYN,Female,1969,44
SHELLEY,Female,1962,44
SIMON,Male,1964,44
SONIA,Female,1970,44
SONYA,Female,1967,44
TANYA,Female,1964,44
TERRI,Female,1967,44
TERRY,Male,1963,44
TERRY,Male,1977,44
THERESA,Female,1970,44
THERESA,Female,1971,44
THERESE,Female,1963,44
THERESE,Female,1964,44
TIFFANY,Female,1999,44
TODD,Male,1970,44
TONY,Male,1980,44
TONY,Male,1984,44
TROY,Male,1963,44
VANESSA,Female,1967,44
VERONICA,Female,1963,44
VICKI,Female,1976,44
WADE,Male,1993,44
AARON,Male,1969,43
ABBY,Female,2000,43
ADRIAN,Male,1996,43
ALAN,Male,1979,43
ALAN,Male,1982,43
ALANA,Female,1997,43
ALEXANDER,Male,1976,43
ALISON,Female,1984,43
AMBER,Female,1980,43
ANGELA,Female,1997,43
BELINDA,Female,1966,43
BERNADETTE,Female,1969,43
BRIDGET,Female,2000,43
CAROLINE,Female,1961,43
CASEY,Female,1988,43
CHANTELLE,Female,1988,43
CHRISTIAN,Male,1998,43
CRYSTAL,Female,1987,43
DALE,Male,1966,43
DAMIAN,Male,1988,43
DARRIN,Male,1966,43
DARRIN,Male,1968,43
DEBBIE,Female,1967,43
DENISE,Female,1968,43
DENNIS,Male,1972,43
DESMOND,Male,1962,43
DONALD,Male,1970,43
EDWARD,Male,1965,43
EDWARD,Male,1993,43
ELISE,Female,1986,43
ELLA,Female,1998,43
ELLIE,Female,2002,43
FELICITY,Female,2001,43
FIONA,Female,1960,43
FIONA,Female,1986,43
GEORGIA,Female,1990,43
GEORGIA,Female,1991,43
GREGORY,Male,1991,43
HANNAH,Female,1984,43
HAYDEN,Male,1990,43
HAYLEY,Female,1978,43
HEATHER,Female,1970,43
IMOGEN,Female,2001,43
JACOB,Male,1982,43
JANINE,Female,1972,43
JASMINE,Female,1981,43
JEANETTE,Female,1960,43
JEMMA,Female,2005,43
JO-ANNE,Female,1963,43
JONATHAN,Male,1965,43
JONATHAN,Male,1967,43
JONATHAN,Male,1969,43
JONATHON,Male,1984,43
JONATHON,Male,1992,43
JULIA,Female,1983,43
KARA,Female,1985,43
KATELYN,Female,2005,43
KATHLEEN,Female,1988,43
KELLI,Female,1970,43
KELLIE,Female,1986,43
KEVIN,Male,1991,43
KIRSTEN,Female,1990,43
LANCE,Male,1960,43
LAURA,Female,1977,43
LEAH,Female,1973,43
LEE,Male,1973,43
LEIGH,Female,1962,43
LESLEY,Female,1964,43
LESLIE,Male,1971,43
LIAM,Male,1979,43
LILLIAN,Female,2001,43
LOUISE,Female,1987,43
LYNDA,Female,1968,43
MALCOLM,Male,1972,43
MARCUS,Male,1991,43
MAREE,Female,1971,43
MARGARET,Female,1974,43
MARIE,Female,1960,43
MARIE,Female,1962,43
MARTIN,Male,1981,43
MARTIN,Male,1990,43
MATHEW,Male,1978,43
MATHEW,Male,1979,43
MICHEAL,Male,1978,43
MICHELE,Female,1968,43
MITCHELL,Male,1981,43
MORGAN,Female,1991,43
NARELLE,Female,1966,43
NARELLE,Female,1970,43
NARELLE,Female,1971,43
NIGEL,Male,1970,43
NOEL,Male,1967,43
PARIS,Female,2003,43
REBEKAH,Female,1987,43
RICKY,Male,1967,43
RICKY,Male,1972,43
RICKY,Male,1973,43
ROSEMARY,Female,1964,43
ROSLYN,Female,1969,43
ROSS,Male,1977,43
RUSSELL,Male,1986,43
RUTH,Female,1966,43
SALLY,Female,1989,43
SHANNON,Male,1987,43
SHANNON,Male,1989,43
SHARYN,Female,1963,43
SHARYN,Female,1968,43
SHELLEY,Female,1976,43
SKYE,Female,1988,43
SOPHIE,Female,1988,43
STACEY,Female,1970,43
STUART,Male,1989,43
STUART,Male,1990,43
SUZANNE,Female,1977,43
TAMARA,Female,1974,43
TERESA,Female,1965,43
THERESE,Female,1962,43
TONI,Female,1961,43
TRACEY,Female,1985,43
TRENT,Male,1974,43
TRINITY,Female,2003,43
TRUDY,Female,1975,43
VERONICA,Female,1960,43
WADE,Male,1988,43
ALAN,Male,1977,42
ALAN,Male,1984,42
ALEXANDER,Male,1978,42
ALICE,Female,1998,42
ALICIA,Female,1990,42
ALICIA,Female,1998,42
ANDREA,Female,1960,42
ANITA,Female,1986,42
ASHLEE,Female,2000,42
ASHLEY,Female,2000,42
BERNADETTE,Female,1971,42
BEVERLEY,Female,1963,42
BIANCA,Female,1984,42
BRENDA,Female,1967,42
BRENDA,Female,1968,42
CANDICE,Female,1987,42
CARL,Male,1985,42
CHELSEA,Female,1989,42
CHRISTINA,Female,1991,42
CLAYTON,Male,1977,42
DARREN,Male,1989,42
DARYL,Male,1964,42
DEANNE,Female,1973,42
DEBBIE,Female,1974,42
DESLEY,Female,1964,42
DOUGLAS,Male,1972,42
EDWARD,Male,1973,42
EDWARD,Male,1979,42
EDWARD,Male,1987,42
ELLA,Female,1997,42
FRANCIS,Male,1961,42
GARY,Male,1984,42
GEMMA,Female,1988,42
GLEN,Male,1989,42
HOLLY,Female,1984,42
JACQUELINE,Female,1976,42
JACQUELINE,Female,1980,42
JANELLE,Female,1975,42
JANET,Female,1968,42
JANINE,Female,1973,42
JAY,Male,1988,42
JAY,Male,1990,42
JESSIE,Female,1989,42
JOSEPH,Male,1964,42
KARL,Male,1974,42
KARL,Male,1981,42
KATHLEEN,Female,1980,42
KATHLEEN,Female,1989,42
KATRINA,Female,1964,42
KAYLENE,Female,1966,42
KAYLENE,Female,1969,42
KEITH,Male,1975,42
KELLIE,Female,1969,42
KENNETH,Male,1983,42
KERRIE,Female,1967,42
KURT,Male,1986,42
KURT,Male,1987,42
KYLIE,Female,1964,42
LEAH,Female,1970,42
LUCAS,Male,1981,42
MADONNA,Female,1963,42
MALCOLM,Male,1975,42
MAREE,Female,1975,42
MARIA,Female,1975,42
MARTIN,Male,1987,42
MARTIN,Male,1989,42
MARY,Female,1973,42
MATHEW,Male,1977,42
MICHELE,Female,1970,42
MURRAY,Male,1965,42
NEIL,Male,1981,42
NEIL,Male,1983,42
NICHOLAS,Male,1961,42
PATRICK,Male,1975,42
PAULINE,Female,1965,42
RAYMOND,Male,1984,42
RAYMOND,Male,1987,42
REBEKAH,Female,1985,42
RONALD,Male,1973,42
ROSLYN,Female,1968,42
RUSSELL,Male,1985,42
RUTH,Female,1964,42
SARA,Female,1984,42
SHIRLEY,Female,1963,42
SKYE,Female,2001,42
SONYA,Female,1976,42
SUZANNE,Female,1981,42
TANYA,Female,1965,42
TARA,Female,1983,42
THERESA,Female,1963,42
THERESA,Female,1966,42
TODD,Male,1971,42
TODD,Male,1972,42
TODD,Male,1978,42
TONI,Female,1978,42
TREVOR,Male,1980,42
VERONICA,Female,1968,42
WARREN,Male,1979,42
ZOE,Female,1982,42
ADRIAN,Male,1961,41
ADRIAN,Male,1963,41
AIDAN,Male,1991,41
ALAN,Male,1986,41
ALANA,Female,1986,41
ANN,Female,1973,41
ANNA,Female,1961,41
BERNARD,Male,1962,41
BRENDA,Female,1960,41
BRENDA,Female,1966,41
BRITTANY,Female,2001,41
BROOKE,Female,1976,41
BRUCE,Male,1976,41
CASEY,Female,1985,41
CHANTELLE,Female,1990,41
CHRISTIAN,Male,1976,41
CHRISTINA,Female,1983,41
CLINT,Male,1978,41
CLINTON,Male,1989,41
CODY,Male,1989,41
COLIN,Male,1986,41
DALE,Male,1963,41
DAMIAN,Male,1990,41
DEBORAH,Female,1982,41
DENNIS,Male,1960,41
DENNIS,Male,1967,41
DEREK,Male,1968,41
DREW,Male,1985,41
EDWARD,Male,1978,41
ERIN,Female,1977,41
GARY,Male,1980,41
GRAEME,Male,1964,41
GRAEME,Male,1965,41
GRANT,Male,1962,41
HEATH,Male,1972,41
HEATHER,Female,1969,41
HEIDI,Female,1973,41
JAY,Male,1998,41
JONATHAN,Male,1974,41
JOSHUA,Male,1973,41
KATHERINE,Female,1963,41
KATHLEEN,Female,1982,41
KELLIE,Female,1988,41
KENNETH,Male,1978,41
KEVIN,Male,1988,41
KIERAN,Male,1989,41
KRISTINE,Female,1962,41
LANCE,Male,1972,41
LAURA,Female,1978,41
LEANNE,Female,1984,41
LEIGH,Female,1960,41
LEISA,Female,1966,41
LEON,Male,1980,41
LEONIE,Female,1972,41
LESLEY,Female,1963,41
LUCAS,Male,1998,41
MADONNA,Female,1967,41
MAREE,Female,1974,41
MAUREEN,Female,1963,41
MELISSA,Female,1963,41
MICHEAL,Male,1963,41
MICHEAL,Male,1970,41
MICHELE,Female,1960,41
PAULA,Female,1979,41
PETA,Female,1986,41
PHILIP,Male,1976,41
RAYMOND,Male,1980,41
REBECCA,Female,1968,41
RENAE,Female,1978,41
ROSS,Male,1984,41
SEAN,Male,1964,41
SHARYN,Female,1966,41
SIMONE,Female,1981,41
SONIA,Female,1976,41
SONYA,Female,1966,41
STUART,Male,1987,41
SUSANNE,Female,1961,41
SUZANNE,Female,1978,41
TAMMY,Female,1987,41
TANIA,Female,1980,41
TANYA,Female,1988,41
TERRENCE,Male,1962,41
TERRY,Male,1968,41
TERRY,Male,1969,41
TINA,Female,1984,41
TRAVIS,Male,1975,41
TREVOR,Male,1984,41
TYRONE,Male,1988,41
VERONICA,Female,1965,41
AIMEE,Female,1986,40
ALYCE,Female,1988,40
AMELIA,Female,1989,40
ANITA,Female,1988,40
ANNETTE,Female,1976,40
ARTHUR,Male,1961,40
ASHLEY,Male,1961,40
ASHLEY,Male,1964,40
ASHLEY,Male,1967,40
BARRY,Male,1975,40
BIANCA,Female,1979,40
BLAKE,Male,1984,40
BRENDAN,Male,1964,40
BRENDON,Male,1985,40
BRODIE,Male,1988,40
CARMEL,Female,1966,40
CHARLES,Male,1961,40
CHARLES,Male,1962,40
CHRISTIAN,Male,1978,40
COLIN,Male,1976,40
COLIN,Male,1979,40
COREY,Male,1980,40
CRYSTAL,Female,1988,40
DALE,Male,1960,40
DALE,Male,1967,40
DANE,Male,1986,40
DARRIN,Male,1972,40
DEREK,Male,1973,40
DIANE,Female,1968,40
EDWARD,Male,1976,40
EDWARD,Male,1984,40
EDWARD,Male,1986,40
GEMMA,Female,1987,40
GLENDA,Female,1963,40
GLENDA,Female,1964,40
HAYDEN,Male,1989,40
HEIDI,Female,1984,40
IAN,Male,1989,40
JAMIE,Female,1985,40
JANET,Female,1966,40
JEFFREY,Male,1988,40
JODI,Female,1981,40
JODIE,Female,1966,40
JODY,Female,1978,40
JONATHAN,Male,1963,40
JONATHON,Male,1988,40
JULIA,Female,1986,40
KARL,Male,1989,40
KELSEY,Female,1990,40
KENNETH,Male,1981,40
KENNETH,Male,1986,40
KERRIE,Female,1961,40
KIRSTEN,Female,1972,40
KIRSTEN,Female,1982,40
KRISTEN,Female,1984,40
KRISTEN,Female,1989,40
KYM,Female,1982,40
LEONIE,Female,1967,40
LYNDA,Female,1963,40
MADONNA,Female,1960,40
MADONNA,Female,1966,40
MALCOLM,Male,1976,40
MARCUS,Male,1977,40
MICHEAL,Male,1969,40
NEIL,Male,1985,40
NIGEL,Male,1974,40
NIGEL,Male,1975,40
NIGEL,Male,1979,40
RACHEL,Female,1968,40
REECE,Male,1987,40
REECE,Male,1988,40
RENAE,Female,1976,40
RICKY,Male,1975,40
RICKY,Male,1985,40
ROBYN,Female,1979,40
RUSSELL,Male,1987,40
SARA,Female,1981,40
SHAUN,Male,1965,40
SHELLEY,Female,1963,40
SHIRLEY,Female,1965,40
SIMON,Male,1963,40
STEPHANIE,Female,1975,40
STUART,Male,1962,40
TANIA,Female,1982,40
THERESA,Female,1965,40
THERESA,Female,1976,40
TODD,Male,1976,40
TODD,Male,1981,40
TRACY,Female,1979,40
TROY,Male,1964,40
VICTORIA,Female,1982,40
YVONNE,Female,1960,40
ADRIAN,Male,1962,39
ALANA,Female,1987,39
ALEXANDER,Male,1971,39
ANNA,Female,1963,39
ANNE,Female,1979,39
BERNARD,Male,1964,39
BRENDAN,Male,1962,39
BRENDON,Male,1976,39
BRENDON,Male,1977,39
BROCK,Male,1987,39
BRONWYN,Female,1979,39
CANDICE,Female,1988,39
CARA,Female,1984,39
CAROLINE,Female,1962,39
CAROLINE,Female,1966,39
CAROLINE,Female,1978,39
CHANTELLE,Female,1985,39
CHRISTIAN,Male,1973,39
CLAIRE,Female,1978,39
DAMIAN,Male,1964,39
DANE,Male,1987,39
DEBRA,Female,1974,39
DEBRA,Female,1976,39
DENNIS,Male,1965,39
DEREK,Male,1970,39
DEREK,Male,1976,39
DONALD,Male,1971,39
EDWARD,Male,1975,39
ELLEN,Female,1989,39
FRANCIS,Male,1960,39
GARRY,Male,1969,39
GEOFFREY,Male,1986,39
GORDON,Male,1965,39
JANELLE,Female,1978,39
JO-ANNE,Female,1974,39
JODI,Female,1975,39
JODY,Female,1981,39
JORDAN,Male,1988,39
KATHLEEN,Female,1987,39
KAYLA,Female,1987,39
KAYLENE,Female,1960,39
LANCE,Male,1962,39
LANCE,Male,1963,39
LEE,Male,1970,39
LESLEY,Female,1962,39
MEGAN,Female,1967,39
NICHOLAS,Male,1967,39
NIKITA,Female,1986,39
PHILIP,Male,1974,39
PHILLIP,Male,1989,39
RHYS,Male,1986,39
RICKY,Male,1961,39
RICKY,Male,1966,39
RONALD,Male,1977,39
RONALD,Male,1979,39
SAM,Male,1988,39
SAMANTHA,Female,1966,39
SHANNON,Male,1988,39
SHARYN,Female,1962,39
SHELLEY,Female,1981,39
SIMONE,Female,1979,39
TERESA,Female,1962,39
TERESA,Female,1966,39
TERRY,Male,1964,39
THERESE,Female,1961,39
THERESE,Female,1965,39
TRACY,Female,1980,39
TRISTAN,Male,1986,39
TRISTAN,Male,1989,39
YVONNE,Female,1962,39
ADAM,Male,1968,38
ALEXANDER,Male,1964,38
ALEXANDER,Male,1972,38
ALLISON,Female,1967,38
ALLISON,Female,1974,38
ALLISON,Female,1977,38
AMBER,Female,1981,38
AMELIA,Female,1988,38
ANN,Female,1975,38
BIANCA,Female,1982,38
BRIAN,Male,1980,38
BROCK,Male,1988,38
BRODIE,Male,1989,38
BRONWYN,Female,1978,38
CALLUM,Male,1989,38
CARA,Female,1986,38
CARMEN,Female,1980,38
CAROLYN,Female,1975,38
CASEY,Female,1986,38
CHARLES,Male,1964,38
CHARLES,Male,1965,38
CLAYTON,Male,1978,38
CLINT,Male,1979,38
COLIN,Male,1987,38
DENNIS,Male,1966,38
DEREK,Male,1964,38
DEREK,Male,1967,38
DEREK,Male,1975,38
DESLEY,Female,1962,38
DIANA,Female,1960,38
ELISE,Female,1988,38
ERIN,Female,1978,38
GARRY,Male,1967,38
GEORGE,Male,1968,38
GEORGE,Male,1971,38
GORDON,Male,1967,38
JANETTE,Female,1962,38
JANINE,Female,1964,38
JEMMA,Female,1987,38
JEREMY,Male,1974,38
JONATHAN,Male,1977,38
KATE,Female,1975,38
KATRINA,Female,1961,38
KAYLENE,Female,1961,38
KEITH,Male,1974,38
KEITH,Male,1977,38
KEITH,Male,1980,38
KERRIE,Female,1960,38
KERRIE,Female,1964,38
KERRIE,Female,1966,38
KRISTEN,Female,1988,38
LAUREN,Female,1978,38
LEAH,Female,1966,38
LEISA,Female,1975,38
LEONARD,Male,1961,38
LEONIE,Female,1975,38
LORRAINE,Female,1964,38
LUCAS,Male,1980,38
MARGARET,Female,1975,38
MARNIE,Female,1974,38
MONIQUE,Female,1988,38
NEIL,Male,1980,38
NOEL,Male,1968,38
NOEL,Male,1969,38
NOEL,Male,1971,38
OWEN,Male,1961,38
PAMELA,Female,1967,38
PAULINE,Female,1966,38
PETA,Female,1987,38
RICKY,Male,1978,38
RICKY,Male,1980,38
ROSEMARY,Female,1965,38
ROSLYN,Female,1965,38
ROSLYN,Female,1967,38
RUTH,Female,1962,38
SALLY,Female,1964,38
SARA,Female,1980,38
SHARYN,Female,1965,38
SHELLEY,Female,1966,38
STEPHANIE,Female,1976,38
STEWART,Male,1974,38
STUART,Male,1988,38
SUZANNE,Female,1980,38
TARA,Female,1980,38
TERESA,Female,1976,38
TERRY,Male,1967,38
TINA,Female,1979,38
TONI,Female,1980,38
WARREN,Male,1980,38
WESLEY,Male,1979,38
ZACHARY,Male,1987,38
ZOE,Female,1981,38
ALEXANDER,Male,1960,37
ALLAN,Male,1975,37
ALLISON,Female,1980,37
AMBER,Female,1984,37
ANDREA,Female,1987,37
ANNA,Female,1965,37
ASHLEY,Male,1965,37
BELINDA,Female,1964,37
BEN,Male,1975,37
BENJAMIN,Male,1968,37
BIANCA,Female,1978,37
BIANCA,Female,1981,37
BRONWYN,Female,1982,37
BRUCE,Male,1977,37
CARL,Male,1975,37
CARLA,Female,1985,37
CARMEL,Female,1967,37
CHARLES,Male,1977,37
CHRISTIAN,Male,1977,37
CHRISTINA,Female,1985,37
CHRISTINA,Female,1988,37
COREY,Male,1979,37
DAMIEN,Male,1969,37
DARRYL,Male,1974,37
DEAN,Male,1964,37
DENNIS,Male,1962,37
FIONA,Female,1988,37
GLEN,Male,1987,37
HELEN,Female,1985,37
HOLLY,Female,1986,37
JAIME,Female,1977,37
JANE,Female,1985,37
JODY,Female,1977,37
JONATHAN,Male,1962,37
JONATHAN,Male,1971,37
JONATHAN,Male,1973,37
JUSTIN,Male,1968,37
KEITH,Male,1968,37
KERRI,Female,1965,37
KERRY,Female,1981,37
KIERAN,Male,1987,37
KIRSTEN,Female,1980,37
KIRSTEN,Female,1988,37
LANCE,Male,1961,37
LAUREN,Female,1976,37
LEE,Male,1969,37
LEESA,Female,1967,37
LINDSAY,Male,1964,37
LINDSAY,Male,1965,37
LYNDA,Female,1965,37
MARIA,Female,1977,37
MARTIN,Male,1980,37
MATHEW,Male,1974,37
MURRAY,Male,1969,37
NICHOLAS,Male,1960,37
NICHOLAS,Male,1964,37
NIGEL,Male,1969,37
NIGEL,Male,1978,37
OWEN,Male,1963,37
PHILIP,Male,1975,37
SIMONE,Female,1980,37
SONIA,Female,1977,37
STUART,Male,1961,37
SUSANNE,Female,1960,37
TERRY,Male,1962,37
THERESA,Female,1967,37
THERESE,Female,1960,37
THERESE,Female,1966,37
VICTORIA,Female,1988,37
ADRIAN,Male,1960,36
AIMEE,Female,1985,36
ALANA,Female,1979,36
ALEXANDER,Male,1961,36
ALLISON,Female,1978,36
ANDREA,Female,1988,36
ASHLEY,Female,1987,36
BERNARD,Male,1967,36
CARLA,Female,1978,36
CHRISTINA,Female,1979,36
CLAYTON,Male,1973,36
CODY,Male,1988,36
DENNIS,Male,1961,36
DENNIS,Male,1969,36
DEREK,Male,1969,36
DONNA,Female,1984,36
DOUGLAS,Male,1978,36
GERARD,Male,1963,36
GRAEME,Male,1970,36
JAMIE,Male,1967,36
JANELLE,Female,1979,36
JASMINE,Female,1980,36
JEREMY,Male,1973,36
JESSICA,Female,1978,36
KEITH,Male,1978,36
KELVIN,Male,1964,36
KERRI,Female,1960,36
KIM,Female,1984,36
LAWRENCE,Male,1961,36
LEE,Male,1968,36
LEE,Male,1972,36
LEON,Male,1973,36
LEON,Male,1979,36
LEONIE,Female,1960,36
LESLEY,Female,1965,36
MARGARET,Female,1977,36
MATTHEW,Male,1960,36
MURRAY,Male,1967,36
MURRAY,Male,1968,36
NEVILLE,Male,1969,36
NICHOLAS,Male,1965,36
NOEL,Male,1970,36
RENAE,Female,1980,36
RICKY,Male,1962,36
ROGER,Male,1961,36
SHELLEY,Female,1965,36
TERENCE,Male,1967,36
TERESA,Female,1960,36
TERRENCE,Male,1965,36
TRACEY,Female,1987,36
AMELIA,Female,1987,35
ANNA,Female,1966,35
ASHLEY,Male,1963,35
